Document ID,Document Name,Tactic ID,Tactic Name,Confidence,Suggested Link Type,Match Reasons
10,"Modifying_Contract_Instructions",T418,"Face Sheet Emergency Protocol Documentation",46,supplemental,"Category match: operations → Operations & Compliance | Description relevance: 4% | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T417,"200 Square Feet Per Person Formula (Capacity Calculation)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 4% | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T413,"Rural Market Opportunity Identification (50-Mile Radius Strategy)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 5% | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T419,"Forward Phone System Setup (Open Phone App Delegation)",46,supplemental,"Category match: operations → Operations & Compliance | Description relevance: 4% | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T415,"DSCR Loan Application (No W-2 Income Required)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 4% | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T002,"Property Acquisition Strategy Selection",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T021,"Set Up Business Phone Number (Separate from Personal)",45,supplemental,"Category match: operations → Operations | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T435,"Third-Party Agency Vetting and Partnership",45,supplemental,"Category match: operations → Operations Setup | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T008,"Rental Arbitrage Agreement Negotiation",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T025,"Create Operating Policies and Procedures (SOPs)",45,supplemental,"Category match: operations → Operations | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T009,"Property Furnishing on a Budget",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T007,"Property Search & Evaluation Checklist",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T436,"Eviction Court Distressed Landlord Marketing",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T010,"Resident Intake Process & Documentation",45,supplemental,"Category match: operations → Operations | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T420,"Market Days Analysis (87+ Days on Market Targeting)",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T404,"Subject-To Property Acquisition Strategy",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T414,"Seller Financing Negotiation (0% Interest Strategy)",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T406,"Mobile Home Group Home Strategy",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T431,"30-Day Family Meeting Protocol",45,supplemental,"Category match: operations → Resident Management | Ownership context: individual, llc, corporation, nonprofit"
10,"Modifying_Contract_Instructions",T421,"6-Point Resident Vetting System (Structured Assessment)",45,supplemental,"Category match: operations → Operations & Compliance | Ownership context: individual, llc, corporation, nonprofit"
11,"Advance_Directive_Form",T418,"Face Sheet Emergency Protocol Documentation",41,supplemental,"Category match: legal → Operations & Compliance | Description relevance: 7%"
11,"Advance_Directive_Form",T419,"Forward Phone System Setup (Open Phone App Delegation)",41,supplemental,"Category match: legal → Operations & Compliance | Description relevance: 4%"
11,"Advance_Directive_Form",T421,"6-Point Resident Vetting System (Structured Assessment)",41,supplemental,"Category match: legal → Operations & Compliance | Description relevance: 6%"
11,"Advance_Directive_Form",T024,"Verify Zoning Laws for Target Neighborhoods",40,supplemental,"Category match: legal → Legal & Compliance"
11,"Advance_Directive_Form",T012,"Zoning Law Verification & Variance Process",40,supplemental,"Category match: legal → Legal & Compliance"
11,"Advance_Directive_Form",T023,"Understand Unlicensed Home Requirements for Your State",40,supplemental,"Category match: legal → Legal & Compliance"
11,"Advance_Directive_Form",T005,"State Licensing Requirements Research",40,supplemental,"Category match: legal → Legal & Compliance"
11,"Advance_Directive_Form",T013,"Fire Marshal Inspection Preparation",40,supplemental,"Category match: legal → Legal & Compliance"
11,"Advance_Directive_Form",T017,"Open Business Bank Account",40,supplemental,"Category match: legal → Legal & Compliance"
11,"Advance_Directive_Form",T004,"Business Entity Formation (LLC Setup)",40,supplemental,"Category match: legal → Legal & Compliance"
11,"Advance_Directive_Form",T006,"Insurance Coverage Setup (General Liability + Property)",40,supplemental,"Category match: legal → Legal & Compliance"
11,"Advance_Directive_Form",T016,"Get EIN (Employer Identification Number)",40,supplemental,"Category match: legal → Legal & Compliance"
11,"Advance_Directive_Form",T014,"Health Department Inspection Preparation",40,supplemental,"Category match: legal → Legal & Compliance"
11,"Advance_Directive_Form",T437,"Non-Compete Agreement Enforcement with Partners",40,supplemental,"Category match: legal → Legal Protection"
11,"Advance_Directive_Form",T080,"Install smoke detectors in every room",40,supplemental,"Category match: legal → Staffing & Resident Care"
11,"Advance_Directive_Form",T090,"Test all outlets and electrical systems",40,supplemental,"Category match: legal → Staffing & Resident Care"
11,"Advance_Directive_Form",T083,"Create fire evacuation plan (post in common areas)",40,supplemental,"Category match: legal → Staffing & Resident Care"
11,"Advance_Directive_Form",T082,"Install fire extinguishers (kitchen, hallways)",40,supplemental,"Category match: legal → Staffing & Resident Care"
11,"Advance_Directive_Form",T086,"Install security cameras (common areas only, not bedrooms)",40,supplemental,"Category match: legal → Staffing & Resident Care"
11,"Advance_Directive_Form",T087,"Ensure wheelchair accessibility if serving mobility-limited residents",40,supplemental,"Category match: legal → Staffing & Resident Care"
11,"Advance_Directive_Form",T089,"Secure hazardous materials (cleaning supplies)",40,supplemental,"Category match: legal → Staffing & Resident Care"
